FPR SUN,FPR Places,FPR DTD,FPR iNaturalist,AUC SUN,AUC Places,AUC DTD,AUC iNaturalist,Combination,Average FPR,Average AUC
0.3639,0.4644,0.3732269503546099,0.092,0.915648693,0.8869957070000001,0.9166138138297872,0.98076147,"[2, 4, 5, 6, 9, 10, 11]",0.3233817375886525,0.9250049209574469
0.3214,0.4049,0.3609929078014184,0.0895,0.925814552,0.904019152,0.9191540372340424,0.981357688,"[2, 5, 6, 8, 9, 10, 11]",0.2941982269503546,0.9325863573085106
0.3185,0.3974,0.3664893617021276,0.0928,0.9267647410000002,0.90641647,0.9176501560283687,0.981033446,"[2, 5, 7, 8, 9, 10, 11]",0.2937973404255319,0.9329662032570923
0.3395,0.4382,0.3528368794326241,0.0989,0.922179361,0.8944680889999999,0.9227757659574468,0.9798094409999998,"[2, 4, 6, 7, 9, 10, 11]",0.30735921985815606,0.9298081642393616
0.3373,0.4252,0.3306737588652482,0.0938,0.923722358,0.8993757950000001,0.9271248386524822,0.980279253,"[4, 5, 6, 7, 8, 10, 11]",0.296743439716312,0.9326255611631206
0.3531,0.4524,0.3638297872340426,0.0877,0.918215099,0.890174063,0.91872145035461,0.981552716,"[3, 4, 5, 7, 9, 10, 11]",0.31425744680851064,0.9271658320886526
0.3297,0.4167,0.3475177304964539,0.1038,0.923946355,0.9006413529999999,0.9231500744680852,0.978853863,"[0, 5, 6, 7, 9, 10, 11]",0.2994294326241135,0.9316479113670212
0.2955,0.3714,0.3429078014184397,0.1055,0.932525343,0.913014876,0.923783159574468,0.9790436770000002,"[0, 6, 7, 8, 9, 10, 11]",0.2788269503546099,0.9370917638936171
0.3276,0.415,0.349822695035461,0.1018,0.923744383,0.900426026,0.9223126737588652,0.9789750540000002,"[1, 5, 6, 7, 9, 10, 11]",0.29855567375886527,0.9313645341897163
0.2957,0.3708,0.3475177304964539,0.1035,0.932341197,0.912793048,0.9229972695035462,0.97917469,"[1, 6, 7, 8, 9, 10, 11]",0.27937943262411347,0.9368265511258866
0.3602,0.4663,0.3652482269503546,0.0885,0.916501183,0.886840548,0.9194568563829788,0.981568252,"[3, 4, 5, 6, 9, 10, 11]",0.32006205673758864,0.9260917098457446
0.318,0.4044,0.351241134751773,0.0841,0.926598159,0.903900993,0.922061920212766,0.982187076,"[3, 5, 6, 8, 9, 10, 11]",0.28943528368794325,0.9336870370531916
0.317,0.401,0.3572695035460992,0.088,0.927568627,0.906294301,0.9205668617021276,0.981891784,"[3, 5, 7, 8, 9, 10, 11]",0.2908173758865248,0.934080393425532
0.3364,0.4386,0.3418439716312056,0.094,0.922945125,0.894240744,0.925326939716312,0.980673503,"[3, 4, 6, 7, 9, 10, 11]",0.3027109929078014,0.9307965779290781
0.306,0.3864,0.3455673758865248,0.0997,0.930370073,0.90941001,0.9234578421985816,0.979805268,"[2, 6, 7, 8, 9, 10, 11]",0.2844168439716312,0.9357607982996454
0.3372,0.4322,0.349645390070922,0.0989,0.921402026,0.89651917,0.922433945035461,0.97948131,"[2, 5, 6, 7, 9, 10, 11]",0.3044863475177305,0.9299591127588652
0.318,0.4077,0.3476950354609929,0.0795,0.925916061,0.902161943,0.9231079343971632,0.98297839,"[4, 5, 6, 8, 9, 10, 11]",0.2882237588652482,0.9335410820992908
0.3198,0.4046,0.3533687943262411,0.0836,0.926896481,0.904581684,0.9217363315602838,0.982696913,"[4, 5, 7, 8, 9, 10, 11]",0.29034219858156024,0.9339778523900709
0.3024,0.3849,0.3381205673758865,0.0935,0.931107615,0.9092405659999998,0.926107810283688,0.98072152,"[3, 6, 7, 8, 9, 10, 11]",0.2797301418439716,0.936794377820922
0.3345,0.4323,0.3416666666666667,0.0953,0.922140549,0.8962511559999999,0.924985620567376,0.980319794,"[3, 5, 6, 7, 9, 10, 11]",0.30094166666666666,0.930924279891844
0.304,0.3895,0.3319148936170212,0.0895,0.930660625,0.907741278,0.927446859929078,0.981658167,"[4, 6, 7, 8, 9, 10, 11]",0.2787287234042553,0.9368767324822695
0.3385,0.4374,0.3361702127659574,0.0909,0.921449869,0.894446383,0.9260276347517732,0.981133615,"[4, 5, 6, 7, 9, 10, 11]",0.30074255319148935,0.9307643754379433
0.3065,0.3845,0.3304964539007092,0.0908,0.929622251,0.909226109,0.9269000124113476,0.9812576860000002,"[5, 6, 7, 8, 9, 10, 11]",0.2780741134751773,0.9367515146028369
0.3839,0.4547,0.4702127659574468,0.1711,0.918902582,0.894766328,0.888991524822695,0.966242128,"[0, 1, 2, 5, 8, 11]",0.36997819148936173,0.9172256407056738
0.3935,0.4728,0.4845744680851064,0.1754,0.917717985,0.8904885790000001,0.887088829787234,0.965544921,"[0, 1, 2, 4, 8, 11]",0.3815686170212766,0.9152100786968085
0.3799,0.4636,0.4664893617021277,0.1612,0.919935495,0.891701606,0.8926620567375887,0.968202132,"[0, 1, 3, 4, 8, 11]",0.3677973404255319,0.9181253224343973
0.3744,0.4521,0.4530141843971631,0.1581,0.921013428,0.8958744430000001,0.8944783670212766,0.968773609,"[0, 1, 3, 5, 8, 11]",0.35940354609929076,0.9200349617553191
0.3741,0.4526,0.4416666666666666,0.1458,0.920634842,0.894726318,0.8973879592198581,0.970902816,"[0, 1, 4, 5, 8, 11]",0.35354166666666664,0.9209129838049646
0.3346,0.4202,0.4106382978723404,0.1514,0.92880842,0.903849561,0.9061910868794324,0.969725773,"[0, 1, 4, 7, 8, 11]",0.32920957446808513,0.9271437102198581
0.3433,0.423,0.4409574468085106,0.1776,0.926944316,0.903708366,0.8980048829787235,0.964722308,"[0, 1, 2, 7, 8, 11]",0.34621436170212766,0.9233449682446808
0.3385,0.4302,0.4079787234042553,0.1496,0.927627226,0.900877156,0.9078477127659574,0.970194719,"[0, 1, 4, 6, 8, 11]",0.3315696808510638,0.9266367034414893
0.3305,0.4184,0.424822695035461,0.1648,0.928851684,0.904682901,0.902982615248227,0.967366792,"[0, 1, 3, 7, 8, 11]",0.33463067375886524,0.9259709980620567
0.3501,0.4338,0.4388297872340425,0.176,0.925778459,0.9007407280000002,0.8998142978723405,0.965278844,"[0, 1, 2, 6, 8, 11]",0.3496824468085106,0.9229030822180853
0.339,0.4315,0.425709219858156,0.1631,0.927679921,0.901744248,0.9048126737588652,0.967864368,"[0, 1, 3, 6, 8, 11]",0.339827304964539,0.9255253026897162
0.3948,0.4743,0.499645390070922,0.1926,0.917293337,0.890795347,0.8828611507092198,0.962453943,"[0, 1, 2, 3, 8, 11]",0.3903363475177305,0.9133509444273049
0.3306,0.4081,0.4015957446808511,0.1498,0.929111748,0.907102997,0.9070897429078014,0.969926975,"[0, 1, 5, 7, 8, 11]",0.32252393617021274,0.9283078657269503
0.3475,0.4346,0.4090425531914893,0.1459,0.926154486,0.899425661,0.9067210868794324,0.970852261,"[0, 2, 4, 7, 8, 11]",0.3342606382978723,0.9257883737198582
0.3958,0.4869,0.4631205673758865,0.1575,0.916603846,0.886477076,0.8928537109929078,0.969179393,"[0, 2, 3, 4, 8, 11]",0.3758301418439716,0.916278506498227
0.3482,0.4363,0.4131205673758865,0.1451,0.925889464,0.899128727,0.9056582464539008,0.971071646,"[1, 2, 4, 7, 8, 11]",0.3356801418439716,0.9254370208634752
0.3877,0.4737,0.4413120567375886,0.142,0.917564437,0.8899206339999999,0.8975406365248226,0.971877342,"[0, 2, 4, 5, 8, 11]",0.3611780141843971,0.9192257623812057
0.3875,0.4736,0.4524822695035461,0.1546,0.917801733,0.890876658,0.8946402074468085,0.969764566,"[0, 2, 3, 5, 8, 11]",0.3670455673758865,0.9182707911117021
0.3366,0.4224,0.4021276595744681,0.1512,0.927725231,0.903978343,0.9084904734042554,0.970233615,"[0, 1, 5, 6, 8, 11]",0.32808191489361704,0.9276069156010639
0.345,0.4357,0.4223404255319149,0.1596,0.926071133,0.9000942369999999,0.90353820035461,0.96852321,"[0, 2, 3, 7, 8, 11]",0.3406601063829787,0.9245566950886525
0.3959,0.4872,0.4680851063829787,0.1562,0.916283429,0.8861288119999999,0.8916064060283688,0.969422441,"[1, 2, 3, 4, 8, 11]",0.37684627659574466,0.9158602720070921
0.4112,0.4986,0.4682624113475177,0.1921,0.913410407,0.882618842,0.8936837535460993,0.963181178,"[0, 1, 2, 4, 7, 11]",0.3925406028368794,0.9132235451365249
0.3895,0.4745,0.4427304964539007,0.1392,0.917275262,0.8896191529999999,0.8963909273049645,0.972089074,"[1, 2, 4, 5, 8, 11]",0.36148262411347515,0.9188436040762411
0.3525,0.4506,0.4047872340425532,0.1448,0.924781973,0.8962489100000001,0.9081145070921984,0.971164832,"[0, 2, 4, 6, 8, 11]",0.33817180851063827,0.9250775555230496
0.3207,0.4038,0.4324468085106383,0.1319,0.932507273,0.907803258,0.901284774822695,0.973913303,"[0, 1, 4, 8, 9, 11]",0.32221170212765954,0.9288771522056738
0.3875,0.4749,0.4578014184397163,0.1532,0.917487533,0.890557135,0.8934211932624114,0.969987944,"[1, 2, 3, 5, 8, 11]",0.3683503546099291,0.9178634513156029
0.3468,0.4383,0.426595744680851,0.1573,0.925779653,0.899769709,0.9023944716312056,0.968755954,"[1, 2, 3, 7, 8, 11]",0.34224893617021274,0.9241749469078014
0.3533,0.4507,0.4108156028368794,0.1419,0.92452045,0.895974002,0.9070551648936171,0.971397227,"[1, 2, 4, 6, 8, 11]",0.33917890070921985,0.9247367109734044
0.3976,0.4941,0.450709219858156,0.1758,0.915523928,0.8836123739999999,0.8986786258865248,0.965854129,"[0, 1, 3, 4, 7, 11]",0.37955230496453896,0.9159172642216311
0.3298,0.4079,0.4656028368794326,0.1555,0.930576265,0.907575051,0.8926241170212765,0.969316079,"[0, 1, 2, 8, 9, 11]",0.3397007092198582,0.9250228780053191
0.4016,0.484,0.4537234042553191,0.187,0.914383179,0.8869379720000001,0.8951994237588652,0.963695777,"[0, 1, 2, 5, 7, 11]",0.3815808510638298,0.9150540879397163
0.3192,0.4015,0.4468085106382978,0.1428,0.932495046,0.908681902,0.8979951773049646,0.971732945,"[0, 1, 3, 8, 9, 11]",0.3275771276595745,0.9277262675762411
0.3385,0.4348,0.3932624113475177,0.1361,0.92765465,0.899951385,0.9108974343971632,0.972765115,"[0, 3, 4, 7, 8, 11]",0.3256656028368794,0.9278171460992909
0.3419,0.4236,0.3989361702127659,0.144,0.9265660260000002,0.90290649,0.9075990336879431,0.971072312,"[0, 2, 5, 7, 8, 11]",0.32710904255319145,0.9270359654219859
0.3541,0.4522,0.4221631205673758,0.1586,0.92470136,0.896929382,0.905095695035461,0.968859328,"[0, 2, 3, 6, 8, 11]",0.34676578014184395,0.9238964412588653
0.3391,0.4345,0.3969858156028368,0.1359,0.927364556,0.899615994,0.9097905585106384,0.972948603,"[1, 3, 4, 7, 8, 11]",0.3266214539007092,0.9274299278776595
0.3784,0.4719,0.426063829787234,0.1322,0.919246985,0.8905732879999999,0.90218729964539,0.973707316,"[0, 3, 4, 5, 8, 11]",0.3521409574468085,0.9214287221613475
0.3541,0.4542,0.4274822695035461,0.1573,0.924419094,0.896632468,0.903961510638298,0.969104249,"[1, 2, 3, 6, 8, 11]",0.3482705673758865,0.9235293304095745
0.3423,0.4266,0.4044326241134752,0.1425,0.926312279,0.902629251,0.9065559379432624,0.971276128,"[1, 2, 5, 7, 8, 11]",0.3289581560283688,0.9266933989858156
0.3897,0.4824,0.4358156028368794,0.1728,0.916394053,0.887831979,0.9001243705673758,0.966253499,"[0, 1, 3, 5, 7, 11]",0.3701789007092199,0.9176509753918439
0.4156,0.4997,0.4845744680851064,0.2094,0.912984725,0.8830080810000001,0.8895736578014184,0.960063316,"[0, 1, 2, 3, 7, 11]",0.4023186170212766,0.9114074449503546
0.3443,0.4474,0.3893617021276596,0.1334,0.926269912,0.896791474,0.912295780141844,0.973036401,"[0, 3, 4, 6, 8, 11]",0.3286154255319149,0.9270983917854609
0.3163,0.3907,0.425531914893617,0.1288,0.932688497,0.910798326,0.9024317393617022,0.974173116,"[0, 1, 5, 8, 9, 11]",0.31533297872340427,0.9300229195904255
0.3907,0.484,0.4281914893617021,0.1606,0.916023288,0.8866104789999999,0.9029497287234044,0.968411142,"[0, 1, 4, 5, 7, 11]",0.36587287234042554,0.9184986594308511
0.3787,0.4716,0.4287234042553191,0.1307,0.918931431,0.8902434810000001,0.901003854609929,0.973883421,"[1, 3, 4, 5, 8, 11]",0.35243085106382976,0.9210155469024823
0.3317,0.4175,0.425709219858156,0.1262,0.930060846,0.903781813,0.9019187074468084,0.974961872,"[0, 2, 4, 8, 9, 11]",0.32527730496453905,0.9276808096117022
0.3459,0.4485,0.3950354609929078,0.1331,0.925983061,0.8964827030000001,0.9111982624113476,0.973227957,"[1, 3, 4, 6, 8, 11]",0.33063386524822697,0.9267229958528369
0.3467,0.4386,0.3984042553191489,0.1457,0.924989682,0.8995660999999999,0.9087460319148936,0.971234861,"[0, 2, 5, 6, 8, 11]",0.33235106382978724,0.9261341687287235
0.3352,0.4193,0.4317375886524823,0.1262,0.929805441,0.903536972,0.9008406241134752,0.975162721,"[1, 2, 4, 8, 9, 11]",0.3281093971631206,0.9273364395283688
0.3702,0.4644,0.423936170212766,0.1953,0.920760682,0.892512322,0.904947359929078,0.962370774,"[0, 1, 2, 6, 7, 11]",0.3634590425531915,0.9201477844822695
0.3482,0.4414,0.4031914893617021,0.1442,0.924736478,0.899314972,0.907703590425532,0.971451369,"[1, 2, 5, 6, 8, 11]",0.3342478723404255,0.925801602356383
0.3376,0.4234,0.3888297872340425,0.136,0.927990299,0.90334294,0.9117279361702127,0.972901863,"[0, 3, 5, 7, 8, 11]",0.3214574468085106,0.9289907595425533
0.332,0.4176,0.4414893617021276,0.1377,0.929928503,0.904489036,0.8986572996453901,0.9728161789999998,"[0, 2, 3, 8, 9, 11]",0.3321973404255319,0.9264727544113474
0.3076,0.3944,0.3773049645390071,0.1566,0.933736158,0.911236371,0.9148667624113476,0.968333513,"[0, 1, 6, 7, 8, 11]",0.30897624113475175,0.932043201102837
0.4235,0.5188,0.4735815602836879,0.1927,0.91105749,0.8782215819999999,0.8942848085106382,0.963104896,"[0, 1, 2, 4, 6, 11]",0.40214539007092204,0.9116671941276595
0.3569,0.4589,0.3936170212765957,0.1641,0.922535273,0.8923682019999999,0.9123686560283688,0.967380405,"[0, 1, 4, 6, 7, 11]",0.3433792553191489,0.9236631340070922
0.3352,0.4218,0.4478723404255319,0.1373,0.929642694,0.904216709,0.8974973953900709,0.973029253,"[1, 2, 3, 8, 9, 11]",0.335543085106383,0.9260965128475177
0.3462,0.4325,0.449113475177305,0.1683,0.926900673,0.900833219,0.8991300230496454,0.967496293,"[0, 1, 2, 7, 9, 11]",0.3490283687943262,0.9235900520124113
0.3236,0.4166,0.4124113475177305,0.1158,0.931582814,0.904455779,0.906470439716312,0.976696505,"[0, 3, 4, 8, 9, 11]",0.3171028368794326,0.929801384429078
0.3383,0.4254,0.3941489361702128,0.1345,0.927712346,0.9030361409999998,0.9106470478723404,0.97307135,"[1, 3, 5, 7, 8, 11]",0.32308723404255324,0.928616721218085
0.3591,0.4604,0.4086879432624113,0.1801,0.922577084,0.893314835,0.9094046613475176,0.964993578,"[0, 1, 3, 6, 7, 11]",0.3520719858156028,0.9225725395868795
0.4136,0.5123,0.4512411347517731,0.1723,0.912031857,0.8780304800000001,0.8987865035460992,0.966796095,"[0, 2, 3, 4, 7, 11]",0.3873602836879433,0.9139112338865248
0.3261,0.4065,0.4200354609929078,0.1226,0.93034742,0.90697852,0.9030466223404257,0.975236842,"[0, 2, 5, 8, 9, 11]",0.31880886524822694,0.9289023510851064
0.4136,0.5152,0.4562056737588652,0.1801,0.913189087,0.8792617600000001,0.8993163581560284,0.965751149,"[0, 1, 3, 4, 6, 11]",0.3912764184397163,0.9143795885390071
0.3348,0.4311,0.4170212765957446,0.1402,0.92873881,0.9007717469999998,0.9071467925531916,0.972108994,"[0, 1, 4, 7, 9, 11]",0.33078031914893613,0.9271915858882979
0.3271,0.4202,0.4198581560283688,0.1141,0.931299922,0.904169026,0.9053517216312056,0.976859949,"[1, 3, 4, 8, 9, 11]",0.3203145390070922,0.9294201546578014
0.3372,0.4291,0.4315602836879432,0.154,0.928724507,0.901730663,0.9039487978723404,0.969912807,"[0, 1, 3, 7, 9, 11]",0.3379650709219858,0.9260791937180851
0.3391,0.4275,0.3803191489361702,0.127,0.927368005,0.90191312,0.9138089060283688,0.974476729,"[0, 4, 5, 7, 8, 11]",0.3184797872340425,0.9293916900070922
0.4154,0.5148,0.4547872340425531,0.1711,0.911717497,0.877678113,0.8975439574468085,0.967037454,"[1, 2, 3, 4, 7, 11]",0.3890218085106383,0.913494255361702
0.3291,0.4103,0.426595744680851,0.1222,0.930095944,0.906754339,0.9019829982269504,0.975419476,"[1, 2, 5, 8, 9, 11]",0.3220489361702128,0.9285631893067375
0.4148,0.5045,0.4592198581560284,0.1869,0.911828832,0.8824028230000001,0.8955718581560285,0.963442657,"[0, 1, 2, 5, 6, 11]",0.3913549645390071,0.913311542539007
0.3514,0.4528,0.3950354609929078,0.1303,0.924251949,0.894562851,0.9097705088652482,0.973632405,"[2, 3, 4, 7, 8, 11]",0.332383865248227,0.9255544284663121
0.2943,0.3746,0.3913120567375887,0.1333,0.937836303,0.915373127,0.9113155620567376,0.973081723,"[0, 1, 6, 8, 9, 11]",0.2983780141843972,0.9344016787641843
0.3403,0.4392,0.3877659574468085,0.1367,0.92640237,0.900033828,0.91288245035461,0.973031186,"[0, 3, 5, 6, 8, 11]",0.32599148936170214,0.9280874585886525
0.468,0.5506,0.5120567375886524,0.1908,0.901826085,0.870385083,0.8815124432624113,0.963406965,"[0, 1, 2, 4, 5, 11]",0.4303641843971631,0.9042826440656029
0.4047,0.5018,0.4368794326241135,0.1706,0.913025634,0.882472419,0.9002120088652483,0.967216088,"[0, 2, 3, 5, 7, 11]",0.3784948581560284,0.915731537466312
0.3923,0.4798,0.4936170212765957,0.1656,0.917514478,0.887281206,0.8877167411347517,0.967990992,"[0, 1, 2, 4, 9, 11]",0.3828292553191489,0.915125854283688
0.3379,0.4262,0.3806737588652482,0.1251,0.927117214,0.901625572,0.9127879361702128,0.974643818,"[1, 4, 5, 7, 8, 11]",0.31746843971631206,0.9290436350425533
0.4058,0.5027,0.4274822695035461,0.1564,0.912790242,0.881437658,0.90303179964539,0.969354211,"[0, 2, 4, 5, 7, 11]",0.37309556737588656,0.9166534776613475
0.288,0.3648,0.400886524822695,0.1362,0.938526697,0.917678666,0.909067469858156,0.972408701,"[0, 1, 7, 8, 9, 11]",0.29747163120567377,0.934420383464539
0.3173,0.4088,0.3742907801418439,0.1517,0.931377842,0.907184434,0.9155047659574468,0.9695168159999998,"[0, 2, 6, 7, 8, 11]",0.313022695035461,0.9308959644893617
0.4248,0.5177,0.4863475177304964,0.2084,0.910631765,0.878625252,0.8903394751773048,0.959976762,"[0, 1, 2, 3, 6, 11]",0.4093118794326241,0.9098933135443262
0.3419,0.4411,0.3925531914893617,0.1348,0.926124447,0.8997458119999999,0.9118071223404256,0.97321434,"[1, 3, 5, 6, 8, 11]",0.3275882978723404,0.9277229303351064
0.3817,0.4786,0.475354609929078,0.153,0.919632431,0.888402116,0.893114359929078,0.970427127,"[0, 1, 3, 4, 9, 11]",0.3721636524822695,0.9178940084822695
0.3872,0.4675,0.4840425531914893,0.163,0.918347847,0.8913051750000001,0.889506359929078,0.968541387,"[0, 1, 2, 5, 9, 11]",0.37543563829787235,0.9169251922322695
0.4071,0.5022,0.4439716312056737,0.1693,0.91272362,0.8821490349999999,0.8989954166666666,0.967435677,"[1, 2, 3, 5, 7, 11]",0.3806429078014184,0.9153259371666667
0.4541,0.5426,0.4973404255319149,0.1742,0.904209714,0.87155491,0.887061804964539,0.966036236,"[0, 1, 3, 4, 5, 11]",0.4170601063829787,0.9072156662411347
0.4054,0.5048,0.4299645390070922,0.153,0.912512422,0.88113695,0.901886710992908,0.96956734,"[1, 2, 4, 5, 7, 11]",0.37329113475177306,0.9162758557482269
0.4026,0.5009,0.4414893617021276,0.1759,0.913857825,0.883347045,0.9005359521276597,0.965978604,"[0, 1, 3, 5, 6, 11]",0.3802223404255319,0.9159298565319149
0.3179,0.4106,0.3780141843971631,0.1503,0.93115088,0.906933594,0.914537760638298,0.969749214,"[1, 2, 6, 7, 8, 11]",0.3142035460992908,0.9305928621595745
0.4027,0.5004,0.426063829787234,0.1635,0.913484836,0.882095056,0.9032117163120568,0.968146666,"[0, 1, 4, 5, 6, 11]",0.37316595744680847,0.9167345685780142
0.3456,0.4422,0.3781914893617021,0.1266,0.925767709,0.8985592040000001,0.9148169787234044,0.974598657,"[0, 4, 5, 6, 8, 11]",0.3231478723404256,0.9284356371808512
0.3198,0.4052,0.4078014184397163,0.1132,0.931789472,0.907566538,0.9075326471631204,0.9768954,"[0, 3, 5, 8, 9, 11]",0.3115003546099291,0.9309460142907802
0.3954,0.4922,0.4310283687943262,0.1279,0.915384498,0.8847750350000001,0.9006079131205673,0.974436071,"[2, 3, 4, 5, 8, 11]",0.3616320921985815,0.9188008792801418
0.4685,0.5472,0.5237588652482269,0.2077,0.901735284,0.871072388,0.8776613741134751,0.960493406,"[0, 1, 2, 3, 5, 11]",0.43678971631205676,0.9027406130283687
0.3752,0.4609,0.4636524822695035,0.1465,0.920365641,0.892332862,0.8948337553191488,0.970869714,"[0, 1, 3, 5, 9, 11]",0.3615631205673759,0.9196004930797872
0.3542,0.4486,0.4459219858156028,0.166,0.925292182,0.8973224900000001,0.9004840531914893,0.967733395,"[0, 1, 2, 6, 9, 11]",0.35368049645390065,0.9227080300478723
0.3589,0.467,0.3943262411347518,0.1285,0.922679927,0.8911995739999999,0.9109212872340424,0.973782314,"[2, 3, 4, 6, 8, 11]",0.337181560283688,0.9246457755585107
0.3443,0.4443,0.4125886524822695,0.1411,0.927120776,0.8972654280000001,0.9083389521276596,0.972293292,"[0, 1, 4, 6, 9, 11]",0.33557216312056737,0.9262546120319148
0.3449,0.4433,0.3828014184397163,0.126,0.925516121,0.8982971879999999,0.9138032960992908,0.974775697,"[1, 4, 5, 6, 8, 11]",0.3242503546099291,0.9280980755248227
0.3483,0.4484,0.4109929078014184,0.1347,0.926130426,0.896384989,0.907691595744681,0.973121784,"[0, 2, 4, 7, 9, 11]",0.3355982269503546,0.9258321986861702
0.319,0.405,0.4115248226950355,0.1123,0.931518296,0.907316123,0.906430324468085,0.977046484,"[1, 3, 5, 8, 9, 11]",0.31195620567375887,0.9305778068670213
0.378,0.4666,0.449468085106383,0.1364,0.920054647,0.891078646,0.8977474042553191,0.972857951,"[0, 1, 4, 5, 9, 11]",0.3576170212765958,0.9204346620638297
0.371,0.479,0.3904255319148936,0.1594,0.919530995,0.887373466,0.9125727340425532,0.968335081,"[0, 2, 4, 6, 7, 11]",0.3499563829787234,0.9219530690106383
0.3321,0.4166,0.4093971631205674,0.1397,0.92873764,0.903815626,0.9079457588652482,0.972206738,"[0, 1, 5, 7, 9, 11]",0.32444929078014184,0.9281764407163121
0.3598,0.4527,0.3854609929078014,0.1658,0.922457736,0.895531724,0.91269340070922,0.967245378,"[0, 1, 5, 6, 7, 11]",0.34094024822695035,0.924482059677305
0.3003,0.3798,0.3946808510638298,0.1314,0.936514276,0.914186111,0.9100384663120568,0.973630419,"[0, 2, 7, 8, 9, 11]",0.3015452127659574,0.9335923180780142
0.3027,0.3916,0.3872340425531915,0.127,0.935669754,0.911692554,0.9120279840425533,0.974163736,"[0, 2, 6, 8, 9, 11]",0.3021335106382979,0.9333885070106384
0.3941,0.4833,0.5108156028368794,0.1833,0.917042557,0.887721033,0.883505854609929,0.965079612,"[0, 1, 2, 3, 9, 11]",0.3928789007092198,0.9133372641524824
0.3464,0.4434,0.4283687943262411,0.154,0.92711534,0.8982507500000001,0.9053117836879434,0.970109296,"[0, 1, 3, 6, 9, 11]",0.34304219858156026,0.9251967924219858
0.3509,0.4489,0.4189716312056737,0.1344,0.925875556,0.8961271149999999,0.9066177765957448,0.973320548,"[1, 2, 4, 7, 9, 11]",0.33829290780141846,0.9254852488989362
0.37,0.4809,0.3962765957446808,0.1579,0.919279899,0.8870946420000001,0.911515145390071,0.968572446,"[1, 2, 4, 6, 7, 11]",0.3512691489361702,0.9216155330975178
0.3464,0.4464,0.4267730496453901,0.1493,0.9259892669999998,0.897173421,0.904523859929078,0.970954379,"[0, 2, 3, 7, 9, 11]",0.3422182624113475,0.9246602317322695
0.3508,0.4449,0.3937943262411347,0.1315,0.924711421,0.898185135,0.9106151843971632,0.9737830220000002,"[2, 3, 5, 7, 8, 11]",0.3302485815602837,0.9268236905992908
0.4819,0.5653,0.5439716312056737,0.2146,0.8998335489999999,0.865741182,0.8750513510638298,0.959511291,"[0, 1, 2, 3, 4, 11]",0.4514429078014185,0.9000343432659574
0.3196,0.4097,0.3953900709219858,0.1038,0.931236721,0.90611211,0.909653280141844,0.978338739,"[0, 4, 5, 8, 9, 11]",0.3071225177304965,0.931335212535461
0.3051,0.3922,0.3902482269503546,0.126,0.935453853,0.911490391,0.911048269503546,0.974371501,"[1, 2, 6, 8, 9, 11]",0.3033870567375887,0.9330910036258866
0.3,0.3812,0.399645390070922,0.1299,0.936296672,0.913964892,0.9090551985815604,0.973829977,"[1, 2, 7, 8, 9, 11]",0.3026863475177305,0.93328668489539
0.3726,0.4803,0.4065602836879433,0.175,0.919443457,0.8881393070000001,0.9096280070921986,0.965975064,"[0, 2, 3, 6, 7, 11]",0.3586150709219858,0.9207964587730497
0.3987,0.5015,0.4154255319148936,0.1474,0.914391293,0.8818820860000001,0.9071508776595744,0.971216714,"[0, 3, 4, 5, 7, 11]",0.36575638297872337,0.9186602426648937
0.3126,0.4089,0.3593971631205673,0.1424,0.932671063,0.907547198,0.9192300921985816,0.97143101,"[0, 3, 6, 7, 8, 11]",0.30582429078014184,0.9327198407996453
0.3482,0.4473,0.4313829787234042,0.1479,0.925707529,0.8968940489999999,0.90337494858156,0.97116427,"[1, 2, 3, 7, 9, 11]",0.343695744680851,0.92428519914539
0.3393,0.4366,0.4171985815602836,0.112,0.928399703,0.899511487,0.9054215957446808,0.977507836,"[2, 3, 4, 8, 9, 11]",0.32627464539007095,0.9277101554361702
0.3741,0.4801,0.4102836879432624,0.1726,0.919170977,0.887838787,0.9085022482269504,0.96622433,"[1, 2, 3, 6, 7, 11]",0.35927092198581567,0.9204340855567377
0.3201,0.4086,0.399822695035461,0.1033,0.930989559,0.905878707,0.9086279663120568,0.978485269,"[1, 4, 5, 8, 9, 11]",0.30795567375886523,0.9309953753280142
0.3129,0.4088,0.3632978723404255,0.1406,0.932420279,0.907259756,0.9182221028368794,0.971624909,"[1, 3, 6, 7, 8, 11]",0.3063994680851064,0.9323817617092198
0.3146,0.4106,0.349468085106383,0.1329,0.932359527,0.906385517,0.921475320921986,0.973214495,"[0, 4, 6, 7, 8, 11]",0.30189202127659576,0.9333587149804965
0.3984,0.5012,0.4175531914893617,0.1436,0.914083087,0.881545553,0.905969414893617,0.971392715,"[1, 3, 4, 5, 7, 11]",0.3651882978723404,0.9182476924734042
0.3514,0.4448,0.3801418439716312,0.1212,0.924235196,0.896949576,0.9127717322695036,0.975346855,"[2, 4, 5, 7, 8, 11]",0.32438546099290777,0.9273258398173758
0.4265,0.5345,0.4530141843971631,0.1761,0.909485005,0.873451738,0.8991759964539007,0.96654018,"[0, 2, 3, 4, 6, 11]",0.3975285460992908,0.9121632298634752
0.3399,0.4453,0.3962765957446808,0.1243,0.927563105,0.8968477530000001,0.9117217819148936,0.974865401,"[0, 3, 4, 7, 9, 11]",0.3264441489361702,0.9277495102287234
0.3145,0.4122,0.3539007092198581,0.1318,0.932135322,0.906123689,0.9205379113475178,0.973401323,"[1, 4, 6, 7, 8, 11]",0.3031001773049645,0.9330495613368794
